location_id,longitude,latitude,vs30_m_s,vs30_status,direct_status,raster_row,raster_column,fallback_distance_m,source_raster,source_raster_md5
16,30.12309053619455,37.15393503266164,520.7107543945312,direct,valid,3865,2001,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
17,30.66780094401345,37.03405705056574,319.2999572753906,direct,valid,3862,2202,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
18,31.21090364309496,36.91105330508504,346.513671875,direct,valid,3859,2403,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
19,31.75237081994863,36.78493835963457,433.94403076171875,direct,valid,3855,2604,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
20,32.292175754535066,36.65572697588564,576.5399780273438,direct,valid,3852,2805,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
21,32.830292825178866,36.52343410129269,459.2327575683594,direct,valid,3848,3006,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
22,33.36669751222091,36.38807485662762,445.5190734863281,direct,valid,3845,3208,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
23,26.37603488009032,38.34642733343527,289.8257141113281,nearest_valid,nodata,3689,600,1462.8408471895862,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
24,26.93450807089659,38.24807464160599,600.7100219726562,direct,valid,3683,795,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
25,27.491558562072004,38.14647942535193,264.477294921875,direct,valid,3681,994,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
26,28.04715028256068,38.041654895825566,576.5399780273438,direct,valid,3678,1193,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
27,28.601248223537706,37.93361455511884,435.82220458984375,direct,valid,3675,1393,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
28,29.15381845299078,37.82237218374227,398.863037109375,direct,valid,3673,1592,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
29,29.70482812881885,37.70794182798869,600.7100219726562,direct,valid,3670,1792,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
30,30.25424551046159,37.59033778720124,457.3770446777344,direct,valid,3667,1992,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
31,30.802039969076837,37.46957460096505,451.2735595703125,direct,valid,3664,2193,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
32,31.34818199628632,37.34566703624191,600.7100219726562,direct,valid,3660,2393,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
33,31.89264321151313,37.21863007446594,600.7100219726562,direct,valid,3657,2594,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
34,32.43539636793712,37.08847889861916,572.5615234375,direct,valid,3653,2795,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
35,32.976415357097224,36.95522888030389,600.7100219726562,direct,valid,3650,2996,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
36,33.51567521217214,36.81889556682967,438.1084899902344,direct,valid,3646,3197,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
37,34.05315210997315,36.67949466833073,458.8939208984375,direct,valid,3642,3399,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
38,36.18479369961207,36.09153440869359,449.14178466796875,direct,valid,3626,4209,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
39,27.04833743448202,38.68892326225698,537.5999755859375,direct,valid,3485,787,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
40,27.60878134728513,38.58654862739613,273.7044372558594,direct,valid,3482,986,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
41,28.16772469576237,38.48092332630997,297.76702880859375,direct,valid,3480,1185,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
42,28.725131642390245,38.37206126242352,553.3207397460938,direct,valid,3477,1385,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
43,29.28096746915477,38.25997662378592,453.71917724609375,direct,valid,3474,1584,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
44,29.83519859074117,38.14468386993303,530.4912719726562,direct,valid,3472,1784,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
45,30.387792566174863,38.02619771865637,511.5866394042969,direct,valid,3469,1983,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
46,30.93871810893301,37.90453313269919,600.7100219726562,direct,valid,3465,2183,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
47,31.48794509554942,37.77970530639941,174.0323028564453,nearest_valid,nodata,3477,2369,5324.282150709412,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
48,32.03544457273861,37.65172965229903,483.4779052734375,direct,valid,3459,2584,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
49,32.581188763067985,37.52062178773912,600.7100219726562,direct,valid,3455,2785,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
50,33.125151069209814,37.38639752145882,537.5999755859375,direct,valid,3452,2986,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
51,33.66730607680735,37.24907284021617,406.625,direct,valid,3448,3187,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
52,34.20762955599211,37.108663895448274,413.3904724121094,direct,valid,3444,3388,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
53,34.74609846159084,36.96518698998718,435.5585021972656,direct,valid,3440,3590,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
54,35.28269093206378,36.81865856484759,254.17575073242188,direct,valid,3436,3792,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
55,36.3501650247302,36.51651353185552,574.7426147460938,direct,valid,3428,4197,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
56,27.16429886150565,39.12932169354253,537.5999755859375,direct,valid,3287,780,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
57,27.728192482780084,39.02615285189753,457.6072692871094,direct,valid,3285,979,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
58,28.290542362066432,38.91971166128295,450.2194519042969,direct,valid,3282,1178,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
59,28.851311815912176,38.810012439872,438.607421875,direct,valid,3279,1377,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
60,29.41046532512941,38.69706979675155,448.17181396484375,direct,valid,3277,1576,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
61,29.96796854805596,38.580898618260015,447.7120666503906,direct,valid,3274,1775,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
62,30.52378833218374,38.46151405423436,537.5999755859375,direct,valid,3271,1975,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
63,31.07789272417605,38.33893150418781,425.9591369628906,direct,valid,3268,2175,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
64,31.63025097829894,38.21316660343932,357.7516784667969,direct,valid,3265,2375,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
65,32.180833563295366,38.08423520921518,576.5399780273438,direct,valid,3261,2575,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
66,32.729612167733904,37.95215338674287,352.16064453125,direct,valid,3258,2775,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
67,33.27655970386688,37.816937395356426,412.3872375488281,direct,valid,3254,2976,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
68,33.821650310035366,37.67860367463222,351.2305908203125,direct,valid,3251,3177,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
69,34.36485935166117,37.53716883057294,433.042724609375,direct,valid,3247,3378,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
70,34.90616342086814,37.39264962185748,600.1805419921875,direct,valid,3243,3579,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
71,35.445540334777355,37.24506294617298,435.80328369140625,direct,valid,3239,3781,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
72,35.982969132522314,37.09442582664533,264.1910400390625,direct,valid,3235,3983,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
73,36.51843007103232,36.94075539838291,600.6758422851562,direct,valid,3230,4185,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
74,37.05190461963332,36.78406889514814,597.0223999023438,direct,valid,3226,4388,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
75,26.71349486296508,39.66994047687324,576.5399780273438,direct,valid,3092,576,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
76,27.282445186661697,39.569271083172126,537.5999755859375,direct,valid,3089,774,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
77,27.849845891918065,39.46529288763372,537.5999755859375,direct,valid,3087,972,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
78,28.41565823577763,39.3580203257534,595.5006103515625,direct,valid,3085,1171,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
79,28.979844671420302,39.24746814441138,295.7789306640625,nearest_valid,outside_model_range,3081,1369,270.33295009106126,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
80,29.5423688632149,39.13365138777182,418.7412414550781,direct,valid,3079,1568,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
81,30.103195700029477,39.01658538307148,421.0323486328125,direct,valid,3076,1767,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
82,30.66229130681988,38.89628572632051,576.5399780273438,direct,valid,3074,1967,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
83,31.21962305452092,38.772768267938105,576.5399780273438,direct,valid,3071,2166,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
84,31.77515956826793,38.64604909834551,574.7212524414062,direct,valid,3067,2366,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
85,32.32887073398079,38.51614453353741,400.47369384765625,direct,valid,3064,2566,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
86,32.88072770334502,38.38307110065308,334.04925537109375,direct,valid,3061,2766,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
87,33.43070289722835,38.24684552356719,403.3796691894531,direct,valid,3057,2966,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
88,33.97877000757363,38.107484708520346,426.2925109863281,direct,valid,3054,3167,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
89,34.52490399781175,37.96500572980777,535.904052734375,direct,valid,3050,3368,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
90,35.06908110184059,37.81942581554456,519.6965942382812,direct,valid,3046,3569,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
91,35.611278821618285,37.67076233352466,600.7100219726562,direct,valid,3042,3770,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
92,36.15147592342068,37.51903277719032,463.2667541503906,direct,valid,3038,3972,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
93,36.68965243281496,37.36425475172738,600.7100219726562,direct,valid,3033,4174,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
94,37.22578962840265,37.20644596030164,488.2951354980469,direct,valid,3029,4376,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
95,37.75987003438628,37.04562419045001,478.5408935546875,direct,valid,3024,4578,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
96,38.821796749967135,36.71501320700875,346.2952880859375,direct,valid,3015,4984,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
97,26.830269986054727,40.11024381602152,537.5999755859375,direct,valid,2895,569,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
98,27.40283107497407,40.00877234376844,537.5999755859375,direct,valid,2892,767,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
99,27.973797353865372,39.903969276608166,537.5999755859375,direct,valid,2890,965,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
100,28.543129149689825,39.795849486245295,600.7100219726562,direct,valid,2888,1164,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
101,29.11078803463584,39.68442816279457,619.1500244140625,direct,valid,2885,1362,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
102,29.676736841292104,39.569720800102296,419.533203125,direct,valid,2882,1561,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
103,30.24093967598165,39.45174318095948,576.5399780273438,direct,valid,2880,1760,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
104,30.80336193028008,39.33051136223099,576.5399780273438,direct,valid,2877,1959,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
105,31.36397029074492,39.2060416599246,412.9768981933594,direct,valid,2874,2158,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
106,31.92273274688748,39.078350634223085,425.2662658691406,direct,valid,2871,2357,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
107,32.479618597422046,38.94745507450225,517.856689453125,direct,valid,2867,2557,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
108,33.034598454831034,38.81337198435645,340.79681396484375,direct,valid,2864,2757,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
109,33.587644248287745,38.67611856665329,285.192626953125,nearest_valid,nodata,2844,2979,7004.6779899862295,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
110,34.13872922498166,38.53571220863781,619.1500244140625,direct,valid,2857,3157,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
111,34.687827949893595,38.392170467105785,360.6438293457031,direct,valid,2853,3358,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
112,35.234916304070964,38.24551105366531,339.58758544921875,direct,valid,2849,3559,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
113,35.779971481455135,38.09575182010447,600.7100219726562,direct,valid,2845,3760,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
114,36.32297198431528,37.94291074388236,576.5399780273438,direct,valid,2841,3961,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
115,36.86389761734446,37.787005913759856,469.52392578125,direct,valid,2837,4163,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
116,37.40272948047536,37.628055515585366,464.0740661621094,direct,valid,2832,4365,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
117,37.93944996047414,37.46607781825019,458.1355895996094,direct,valid,2828,4567,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
118,38.4740427213721,37.30109115982695,451.1153564453125,direct,valid,2823,4769,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
119,39.006492693795046,37.13311393390367,325.7251281738281,direct,valid,2818,4972,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
120,39.5367860632515,36.96216457612552,418.77618408203125,direct,valid,2813,5175,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
121,26.371447394800388,40.64903459878373,407.2633056640625,direct,valid,2700,366,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
122,28.100104579748663,40.3421823053369,576.5399780273438,direct,valid,2693,959,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
123,28.67301389143944,40.23319904164602,434.624755859375,direct,valid,2691,1157,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
124,29.244201706086056,40.120892001998726,576.5399780273438,direct,valid,2688,1355,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
125,29.813630009126157,40.00527714511901,425.595458984375,direct,valid,2686,1554,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
126,30.381262111349876,39.88637072459324,608.7828369140625,direct,valid,2683,1752,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
127,30.94706266031314,39.76418927340092,343.2217102050781,direct,valid,2680,1951,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
128,31.51099764986585,39.638749588390894,619.1500244140625,direct,valid,2677,2150,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
129,32.073034427829406,39.510068714727474,428.2435302734375,direct,valid,2674,2349,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
130,32.63314170186223,39.37816393033035,499.3263854980469,direct,valid,2671,2549,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
131,33.1912895435556,39.24305273033106,442.81707763671875,direct,valid,2668,2748,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
132,33.747449390805635,39.10475281156865,191.27317810058594,nearest_valid,nodata,2659,2950,1381.0076061140237,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
133,34.30159404851024,38.96328205714568,500.1455078125,direct,valid,2660,3148,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
134,34.85369768764283,38.81865852106536,534.3407592773438,direct,valid,2657,3348,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
135,35.40373584275705,38.67090041296952,537.5999755859375,direct,valid,2653,3549,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
136,35.951685407979305,38.52002608299594,537.5999755859375,direct,valid,2649,3750,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
137,36.49752463154753,38.36605400677348,600.7100219726562,direct,valid,2645,3951,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
138,37.04123310895654,38.20900277057115,576.5294799804688,direct,valid,2641,4152,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
139,37.58279177477196,38.0488910566178,576.5399780273438,direct,valid,2636,4354,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
140,38.122182893175335,37.88573762860676,619.1500244140625,direct,valid,2632,4556,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
141,38.65939004730469,37.71956131739987,420.077880859375,direct,valid,2627,4758,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
142,39.194398127454846,37.55038100694362,537.5999755859375,direct,valid,2622,4961,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
143,39.72719331820265,37.3782156204095,530.8634643554688,direct,valid,2617,5163,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
144,40.2577630845222,37.20308410656944,528.6494140625,direct,valid,2612,5366,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
145,26.488968088567013,41.08928448177223,243.0297088623047,direct,valid,2504,360,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
146,27.070582434207815,40.98955554528828,324.740478515625,direct,valid,2502,557,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
147,29.380147541154155,40.556858879095685,537.5999755859375,direct,valid,2492,1348,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
148,29.953111188266483,40.44031923175131,383.7698059082031,direct,valid,2490,1547,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
149,30.5242267272893,40.32046641172607,600.7100219726562,direct,valid,2487,1745,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
150,31.09345805137606,40.19731744397758,535.0223999023438,direct,valid,2484,1943,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
151,31.660770453715006,40.07088962204292,304.8576965332031,direct,valid,2481,2142,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
152,32.22613063486308,39.94120049187214,600.7100219726562,direct,valid,2478,2341,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
153,32.78950670817389,39.80826783566438,545.1306762695312,direct,valid,2475,2540,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
154,33.350868203365806,39.67210965573072,449.58001708984375,direct,valid,2471,2740,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
155,33.91018606828075,39.53274415840682,476.37945556640625,direct,valid,2468,2939,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
156,34.467432668886644,39.3901897380382,402.7200012207031,direct,valid,2464,3139,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
157,35.02258178758028,39.24446496105929,492.7139892578125,direct,valid,2461,3339,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
158,35.575608619849234,39.09558855018729,430.0249938964844,direct,valid,2457,3540,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
159,36.126489769354585,38.94357936874966,495.9154052734375,direct,valid,2453,3740,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
160,36.67520324149756,38.78845640516469,619.1500244140625,direct,valid,2449,3941,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
