location_id,longitude,latitude,vs30_m_s,vs30_status,direct_status,raster_row,raster_column,fallback_distance_m,source_raster,source_raster_md5
380,36.377715676068576,36.88689809815186,600.7100219726562,direct,valid,3271,4147,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
381,36.59129035811889,36.82491389625372,334.0068359375,direct,valid,3269,4228,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
382,37.01748838908842,36.69950193030313,216.88853454589844,nearest_valid,nodata,3266,4391,339.33052661111407,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
383,26.734986953414374,39.29764233437251,407.1018981933594,direct,valid,3249,620,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
384,26.96148920992751,39.25775861349957,607.4853515625,direct,valid,3248,700,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
385,27.187751612231757,39.21734746937899,618.1209716796875,direct,valid,3247,779,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
386,27.413771676083538,39.17640979008805,283.6298828125,direct,valid,3246,858,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
387,27.63954694647813,39.13494647188031,600.7100219726562,direct,valid,3245,938,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
388,27.865074997825126,39.09295841904743,535.904052734375,direct,valid,3244,1017,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
389,28.090353434116878,39.05044654378064,619.1500244140625,direct,valid,3243,1097,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
390,28.315379889090096,39.007411766031375,442.4542236328125,direct,valid,3242,1176,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
391,28.54015202638053,38.96385501337164,446.5250244140625,direct,valid,3241,1256,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
392,28.764667539670786,38.91977722085367,450.3252258300781,direct,valid,3240,1336,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
393,28.988924152831345,38.87517933086923,537.5999755859375,direct,valid,3239,1415,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
394,29.212919620054738,38.83006229300842,434.9136047363281,direct,valid,3238,1495,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
395,29.43665172598293,38.784427063918216,619.1276245117188,direct,valid,3237,1574,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
396,29.660118285828005,38.738274607160555,456.3089294433594,direct,valid,3236,1654,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
397,29.88331714548609,38.691605893070104,450.8661193847656,direct,valid,3235,1734,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
398,30.10624618164464,38.64442189861183,460.1924133300781,direct,valid,3234,1814,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
399,30.328903301883095,38.596723607238225,387.3507080078125,direct,valid,3233,1893,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
400,30.551286444766905,38.54851200874642,380.817626953125,direct,valid,3231,1973,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
401,30.773393579935096,38.499788099134996,537.5999755859375,direct,valid,3230,2053,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
402,30.995222708181235,38.45055288046082,600.7100219726562,direct,valid,3229,2133,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
403,31.216771861528052,38.40080736069562,600.7100219726562,direct,valid,3228,2213,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
404,31.438039103295566,38.35055255358258,348.9617614746094,direct,valid,3226,2293,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
405,31.659022528162982,38.29978947849281,358.1799621582031,direct,valid,3225,2373,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
406,31.87972026222421,38.248519160281944,477.8377685546875,direct,valid,3224,2453,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
407,32.10013046303718,38.19674262914657,429.1590270996094,direct,valid,3222,2533,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
408,32.32025131966706,38.14446092048091,576.5399780273438,direct,valid,3221,2613,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
409,32.54008105272324,38.091675074733416,419.36328125,direct,valid,3220,2693,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
410,32.759617914390375,38.03838613726363,350.3300476074219,direct,valid,3218,2773,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
411,32.978860188453446,37.98459515819907,576.5399780273438,direct,valid,3217,2854,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
412,33.197806190316825,37.93030319229237,384.9341735839844,direct,valid,3216,2934,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
413,33.416454267017606,37.87551129877858,416.184814453125,direct,valid,3214,3014,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
414,33.63480279723304,37.820220541232764,273.27978515625,nearest_valid,outside_model_range,3212,3094,209.00927069254388,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
415,33.852850191282435,37.76443198742776,537.5999755859375,direct,valid,3211,3175,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
416,34.07059489112322,37.70814670919236,339.80303955078125,direct,valid,3210,3255,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
417,34.288035370341625,37.65136578226969,342.20294189453125,direct,valid,3208,3336,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
418,34.50517013413782,37.594090286176005,619.1500244140625,direct,valid,3207,3416,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
419,34.72199771930557,37.53632130405986,570.2979125976562,direct,valid,3205,3497,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
420,34.93851669420672,37.47805992256167,587.94091796875,direct,valid,3203,3577,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
421,35.154725658740276,37.41930723167363,600.7100219726562,direct,valid,3202,3658,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
422,35.37062324430641,37.36006432460021,454.3183898925781,direct,valid,3200,3738,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
423,35.58620811376535,37.30033229761905,424.94012451171875,direct,valid,3199,3819,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
424,35.80147896139128,37.24011224994233,272.97662353515625,direct,valid,3197,3900,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
425,36.01643451282128,37.17940528357873,271.40887451171875,direct,valid,3195,3981,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
426,36.2310735249994,37.11821250319588,404.9345397949219,direct,valid,3193,4061,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
427,36.4453947861161,37.05653501598343,462.778564453125,direct,valid,3192,4142,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
428,36.65939711554286,36.994373931516634,339.90020751953125,direct,valid,3190,4223,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
429,36.87307936376233,36.93173036162065,600.7100219726562,direct,valid,3188,4304,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
430,37.0864404122939,36.8686054202354,520.0565795898438,direct,valid,3186,4385,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
431,37.29947917361488,36.80500022328105,537.5999755859375,direct,valid,3185,4466,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
432,37.512194591077346,36.74091588852426,445.32220458984375,direct,valid,3183,4547,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
433,26.326165468960248,39.55231997146891,537.5999755859375,direct,valid,3172,459,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
434,27.008093508629944,39.433883049451325,449.3721923828125,direct,valid,3169,697,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
435,27.234921012127167,39.39334515568316,576.5399780273438,direct,valid,3168,776,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
436,27.461503388978,39.352279292863166,537.5999755859375,direct,valid,3167,856,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
437,27.68783816057154,39.310686367951625,449.36102294921875,direct,valid,3166,935,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
438,27.913922878186725,39.268567296021104,537.5999755859375,direct,valid,3166,1015,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
439,28.13975512316171,39.22592300011557,549.174560546875,direct,valid,3165,1094,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
440,28.36533250705624,39.18275441110894,600.7100219726562,direct,valid,3163,1174,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
441,28.59065267180693,39.139062467563,576.5399780273438,direct,valid,3162,1253,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
442,28.81571328987561,39.09484811558499,576.5399780273438,direct,valid,3161,1333,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
443,29.040512064390597,39.05011230868453,441.5483093261719,direct,valid,3160,1412,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
444,29.265046729281057,39.00485600763029,455.4874572753906,direct,valid,3159,1492,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
445,29.48931504940448,38.959080180306216,457.433837890625,direct,valid,3158,1571,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
446,29.71331482066713,38.91278580156744,584.5900268554688,direct,valid,3157,1651,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
447,29.93704387013784,38.865973853095795,446.93450927734375,direct,valid,3156,1731,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
448,30.160500056154792,38.81864532325514,437.5543518066406,direct,valid,3155,1810,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
449,30.383681268425704,38.7708012069465,314.5601501464844,direct,valid,3154,1890,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
450,30.60658542812115,38.72244250546278,341.2421875,direct,valid,3152,1970,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
451,30.829210487961294,38.67357022634364,339.2607116699219,direct,valid,3151,2050,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
452,31.051554432295962,38.62418538322986,344.93878173828125,direct,valid,3150,2130,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
453,31.273615277178134,38.57428899571802,342.7534484863281,direct,valid,3149,2209,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
454,31.4953910704309,38.52388208921472,156.11961364746094,nearest_valid,nodata,3159,2301,4174.334426692126,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
455,31.716879891708025,38.47296569479104,397.2665710449219,direct,valid,3146,2369,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
456,31.938079852547972,38.42154084903692,574.7212524414062,direct,valid,3145,2449,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
457,32.158989096421706,38.36960859391554,384.23681640625,direct,valid,3144,2529,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
458,32.37960579877412,38.31716997661776,344.0691223144531,direct,valid,3142,2609,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
459,32.599928167059275,38.26422604941686,350.9097595214844,direct,valid,3141,2690,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
460,32.81995444076949,38.210777869523014,410.09918212890625,direct,valid,3140,2770,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
461,33.039682891458334,38.15682649893836,574.7212524414062,direct,valid,3138,2850,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
462,33.259111822757525,38.10237300431195,339.5064697265625,direct,valid,3137,2930,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
463,33.47823957038802,38.04741845679511,356.0921630859375,direct,valid,3135,3010,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
464,33.69706450216506,37.99196393189691,395.9196472167969,direct,valid,3134,3091,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
465,33.915585017997586,37.936010509340036,520.0457153320312,direct,valid,3132,3171,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
466,34.133799549881715,37.87955927291692,528.1782836914062,direct,valid,3131,3251,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
467,34.35170656188874,37.82261131034616,352.27783203125,direct,valid,3129,3332,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
468,34.569304550147486,37.76516771312942,404.24090576171875,direct,valid,3128,3412,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
469,34.7865920428211,37.70722957640862,619.1500244140625,direct,valid,3126,3493,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
470,35.00356760007856,37.6487979988236,462.86236572265625,direct,valid,3125,3573,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
471,35.22022981406068,37.58987408237021,576.5399780273438,direct,valid,3123,3654,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
472,35.43657730884103,37.530458932258796,617.5223999023438,direct,valid,3121,3734,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
473,35.65260874038153,37.47055365677345,438.9054260253906,direct,valid,3120,3815,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
474,35.86832279648305,37.41015936713137,600.7100219726562,direct,valid,3118,3896,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
475,36.08371819673096,37.34927717734313,336.0954284667969,direct,valid,3116,3976,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
476,36.29879369243582,37.287908204073304,383.4154968261719,direct,valid,3115,4057,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
477,36.513548066569115,37.22605356650179,576.5399780273438,direct,valid,3113,4138,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
478,36.727980133694366,37.16371438618566,329.7242126464844,direct,valid,3111,4219,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
479,36.94208873989357,37.100891786921714,573.0924682617188,direct,valid,3109,4300,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
480,37.155872762688986,37.03758689460965,596.9200439453125,direct,valid,3108,4381,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
481,37.369331110960516,36.973800837115924,457.05487060546875,direct,valid,3106,4462,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
482,37.58246272485869,36.909534744138334,436.2811584472656,direct,valid,3104,4543,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
483,37.79526657571332,36.84478974707125,416.71832275390625,direct,valid,3102,4624,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
484,26.371397411049482,39.7287480114116,415.9302062988281,direct,valid,3093,457,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
485,26.599522336620936,39.689676058805894,576.5399780273438,direct,valid,3092,536,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
486,26.827406997747772,39.650071991370936,577.7161254882812,direct,valid,3091,615,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
487,27.05504880197344,39.60993670150482,441.0013122558594,direct,valid,3090,694,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
488,27.28244518666169,39.569271090218436,537.5999755859375,direct,valid,3089,774,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
489,27.509593619188504,39.52807606699424,537.5999755859375,direct,valid,3089,853,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
490,27.736491597126996,39.486352549644124,600.7100219726562,direct,valid,3088,932,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
491,27.96313664842488,39.44410146416706,536.5238037109375,direct,valid,3087,1012,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
492,28.189526331574847,39.4013237446057,537.5999755859375,direct,valid,3086,1091,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
493,28.415658235777624,39.3580203329027,595.5006103515625,direct,valid,3085,1171,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
494,28.641529981097882,39.314192178756365,539.4528198242188,direct,valid,3084,1250,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
495,28.86713921861299,39.26984023947586,619.1500244140625,direct,valid,3083,1330,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
496,29.092483630554565,39.22496547983603,619.1500244140625,direct,valid,3081,1409,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
497,29.317560930443012,39.17956887193157,433.01617431640625,direct,valid,3080,1489,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
498,29.5423688632149,39.13365139503115,418.7412414550781,direct,valid,3079,1568,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
499,29.766905205343367,39.08721403543095,418.2382507324219,direct,valid,3078,1648,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
500,29.991167764951474,39.04025778630794,426.1927490234375,direct,valid,3077,1728,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
501,30.215154381918655,38.99278364757302,398.7964172363281,direct,valid,3076,1807,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
502,30.438862927980185,38.94479262572374,455.243896484375,direct,valid,3075,1887,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
503,30.66229130681988,38.89628573369699,576.5399780273438,direct,valid,3074,1967,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
504,30.88543745415588,38.847263990721466,572.9025268554688,direct,valid,3072,2046,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
505,31.108299337819723,38.79772842216993,576.5399780273438,direct,valid,3071,2126,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
506,31.330874957828748,38.74768005941157,576.5399780273438,direct,valid,3070,2206,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
507,31.553162346451714,38.697119939664155,576.5399780273438,direct,valid,3069,2286,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
508,31.77515956826793,38.64604910584627,574.7212524414062,direct,valid,3067,2366,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
509,31.99686472021987,38.594468606429366,576.5399780273438,direct,valid,3066,2446,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
510,32.21827593165918,38.54237949529023,344.668701171875,direct,valid,3065,2526,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
511,32.439391364386424,38.489782831563176,388.1328125,direct,valid,3063,2606,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
512,32.66020921268436,38.43667967949253,395.39227294921875,direct,valid,3062,2686,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
513,32.88072770334502,38.383071108285215,334.04925537109375,direct,valid,3061,2766,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
514,33.10094509569058,38.328958191963494,389.2554931640625,direct,valid,3059,2846,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
515,33.32085968158801,38.27434200921808,341.88006591796875,direct,valid,3058,2926,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
516,33.54046978545779,38.219223643261174,392.4358215332031,direct,valid,3056,3006,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
517,33.75977376427651,38.163604181680086,418.8800354003906,direct,valid,3055,3087,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
518,33.97877000757362,38.107484716290976,426.2925109863281,direct,valid,3054,3167,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
519,34.197456937422366,38.050866342993,537.5999755859375,direct,valid,3052,3247,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
520,34.41583300842492,37.99375016162271,426.0647888183594,direct,valid,3051,3328,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
521,34.63389670769182,37.936137275809045,239.6114044189453,nearest_valid,outside_model_range,3048,3408,253.40514681220495,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
522,34.85164655481589,37.87802879282846,576.4894409179688,direct,valid,3047,3488,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
523,35.069081101840574,37.819425823460776,519.6965942382812,direct,valid,3046,3569,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
524,35.28619893322289,37.760329481845204,600.7100219726562,direct,valid,3044,3649,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
525,35.502998665790955,37.70074088533718,600.7100219726562,direct,valid,3043,3730,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
526,35.71947894869635,37.64066115436542,576.5399780273438,direct,valid,3041,3811,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
527,35.93563846336129,37.5800914122897,451.1891784667969,direct,valid,3039,3891,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
528,36.15147592342067,37.51903278525915,463.2667541503906,direct,valid,3038,3972,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
529,36.36699007465907,37.457486402071154,600.7100219726562,direct,valid,3036,4053,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
530,36.582179694943015,37.395453394030824,598.0202026367188,direct,valid,3034,4133,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
531,36.79704359414823,37.33293489481109,503.3404541015625,direct,valid,3032,4214,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
532,37.0115806140823,37.26993204031359,376.9697265625,direct,valid,3031,4295,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
533,37.225789628402644,37.20644596853004,488.2951354980469,direct,valid,3029,4376,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
534,37.43966954252987,37.14247781940447,503.4329528808594,direct,valid,3027,4457,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
535,37.653219293556866,37.07802873469606,473.0560302734375,direct,valid,3025,4538,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
536,37.86643785015329,37.013099857842796,431.3970947265625,direct,valid,3023,4619,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
537,38.07932421246603,36.94769233382587,404.6413879394531,direct,valid,3021,4700,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
538,38.71598060511923,36.748609348926415,362.2928771972656,direct,valid,3016,4944,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
539,26.188025734557687,39.94376993983445,258.3160705566406,direct,valid,3015,375,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
540,26.416972197227274,39.905108207022195,576.5399780273438,direct,valid,3014,454,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
