location_id,longitude,latitude,easting_m,northing_m
396,29.273325672271735,37.426799745557915,6020000.0,1810000.0
397,29.383019606729935,37.40404928745701,6030000.0,1810000.0
398,29.492651735098764,37.38117227936409,6040000.0,1810000.0
399,29.602221809582442,37.358168833469676,6050000.0,1810000.0
400,29.71172958410867,37.33503906234671,6060000.0,1810000.0
401,29.82117481433173,37.31178307894653,6070000.0,1810000.0
402,29.930557257635492,37.288400996594895,6080000.0,1810000.0
403,30.039876673136334,37.26489292898795,6090000.0,1810000.0
404,30.149132821685964,37.24125899018825,6100000.0,1810000.0
405,30.258325465874137,37.21749929462081,6110000.0,1810000.0
406,30.36745437003138,37.19361395706904,6120000.0,1810000.0
407,30.476519300231423,37.16960309267074,6130000.0,1810000.0
408,30.585520024293828,37.14546681691411,6140000.0,1810000.0
409,30.6944563117863,37.121205245633774,6150000.0,1810000.0
410,30.803327934027,37.0968184950067,6160000.0,1810000.0
411,30.91213466408677,37.07230668154821,6170000.0,1810000.0
412,31.020876276791295,37.047669922108,6180000.0,1810000.0
413,31.129552548723137,37.022908333866084,6190000.0,1810000.0
414,31.238163258223686,36.99802203432879,6200000.0,1810000.0
415,31.34670818539508,36.97301114132471,6210000.0,1810000.0
416,31.45518711210199,36.947875773000725,6220000.0,1810000.0
417,31.5635998219733,36.92261604781798,6230000.0,1810000.0
418,31.671946100403808,36.89723208454782,6240000.0,1810000.0
419,31.780225734555756,36.87172400226781,6250000.0,1810000.0
