location_id,longitude,latitude,vs30_m_s,vs30_status,direct_status,raster_row,raster_column,fallback_distance_m,source_raster,source_raster_md5
51,28.094600819848417,36.92214909738731,619.1500244140625,direct,valid,4154,1333,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
52,28.203818213387976,36.90079681628494,619.1500244140625,direct,valid,4153,1373,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
53,28.312978698076762,36.87931827318845,619.1500244140625,direct,valid,4153,1413,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
54,28.42208202022121,36.85771357176321,195.36972045898438,direct,valid,4152,1453,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
55,28.531127927720014,36.83598281607832,619.1500244140625,direct,valid,4152,1493,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
56,28.640116170067905,36.81412611060303,157.10296630859375,nearest_valid,outside_model_range,4151,1534,307.50026324886943,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
57,28.74904649835949,36.79214356020293,249.31201171875,direct,valid,4150,1573,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
58,28.85791866529291,36.7700352701363,549.2761840820312,direct,valid,4150,1613,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
59,28.966732425173454,36.74780134605033,433.0887145996094,direct,valid,4149,1653,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
60,29.075487533917034,36.725441893977404,619.1500244140625,direct,valid,4149,1693,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
61,29.184183749053684,36.70295702033142,619.1500244140625,direct,valid,4148,1733,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
62,29.29282082973089,36.68034683190394,619.1500244140625,direct,valid,4148,1773,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
63,29.401398536716858,36.65761143586056,461.0887756347656,direct,valid,4147,1814,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
64,29.509916632403726,36.63475093973706,539.8077392578125,direct,valid,4146,1854,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
65,29.618374880810656,36.611765451435694,569.8580322265625,direct,valid,4146,1894,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
66,29.726773047586878,36.588655079221446,468.13946533203125,direct,valid,4145,1934,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
67,29.835110900014616,36.565419931718246,600.7100219726562,direct,valid,4145,1974,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
68,29.943388207012013,36.5420601179052,600.7100219726562,direct,valid,4144,2014,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
69,30.051604739135858,36.5185757471128,600.7100219726562,direct,valid,4143,2055,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
70,30.159760268584325,36.49496692901922,600.7100219726562,direct,valid,4143,2095,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
71,30.267854569199592,36.47123377364646,600.7100219726562,direct,valid,4142,2135,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
72,30.375887416470395,36.4473763913566,600.7100219726562,direct,valid,4141,2175,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
73,30.48385858753451,36.423394892848016,605.9662475585938,direct,valid,4141,2215,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
74,27.460646049825264,37.13582064799471,252.7540740966797,nearest_valid,nodata,4112,1101,2921.797787941714,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
75,27.57032760776377,37.11519768140355,576.5399780273438,direct,valid,4117,1131,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
76,27.679953502799343,37.09444767762358,576.5399780273438,direct,valid,4116,1171,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
77,27.789523470531773,37.07357073840816,576.5399780273438,direct,valid,4116,1211,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
78,27.899037248140214,37.05256696593855,568.470458984375,direct,valid,4115,1251,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
79,28.00849457438754,37.031436462820096,490.5873718261719,direct,valid,4114,1291,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
80,28.22723883579452,36.98879567715674,406.1094665527344,direct,valid,4113,1371,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
81,28.3365252564366,36.96728560190998,619.1500244140625,direct,valid,4113,1411,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
82,28.44575419669056,36.945649210603236,619.1500244140625,direct,valid,4112,1451,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
83,28.55492540330036,36.92388660790695,619.1500244140625,direct,valid,4112,1491,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
84,28.66403862461807,36.90199789889339,190.47036743164062,nearest_valid,nodata,4114,1531,729.1414547327621,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
85,28.773093610607678,36.87998318903295,619.1500244140625,direct,valid,4111,1571,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
86,28.88209011284875,36.8578425841903,619.1500244140625,direct,valid,4110,1611,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
87,28.991027884540035,36.83557619062074,600.7100219726562,direct,valid,4109,1651,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
88,29.099906680503015,36.81318411496639,537.5999755859375,direct,valid,4109,1691,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
89,29.208726257185308,36.79066646425243,600.7100219726562,direct,valid,4108,1731,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
90,29.317486372664064,36.76802334588332,377.94903564453125,direct,valid,4108,1772,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
91,29.426186786649208,36.74525486763904,506.36285400390625,direct,valid,4107,1812,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
92,29.534827260486637,36.722361137671335,600.7100219726562,direct,valid,4106,1852,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
93,29.643407557161364,36.699342264499876,600.7100219726562,direct,valid,4106,1892,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
94,29.7519274413005,36.67619835700851,600.7100219726562,direct,valid,4105,1932,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
95,29.860386679176212,36.65292952444147,347.3785095214844,direct,valid,4105,1972,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
96,29.968785038708628,36.62953587639955,600.6574096679688,direct,valid,4104,2012,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
97,30.07712228946856,36.60601752283633,600.7100219726562,direct,valid,4103,2053,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
98,30.185398202680236,36.58237457405441,600.7100219726562,direct,valid,4103,2093,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
99,30.293612551223955,36.55860714070152,559.4661865234375,direct,valid,4102,2133,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
100,30.401765109638546,36.53471533376674,600.7100219726562,direct,valid,4102,2173,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
101,30.50985565412391,36.51069926457678,612.3370971679688,direct,valid,4101,2213,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
102,27.593068346475686,37.20336329221357,492.62542724609375,direct,valid,4077,1129,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
103,27.702822471661236,37.18258260248549,576.5399780273438,direct,valid,4076,1169,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
104,27.81252035691314,37.16167481553283,416.2839050292969,direct,valid,4076,1209,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
105,27.922161738178705,37.1406400341309,576.5399780273438,direct,valid,4075,1249,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
106,28.031746353001044,37.11947836148106,576.5399780273438,direct,valid,4075,1289,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
107,28.14127394052341,37.09818990120706,576.5399780273438,direct,valid,4074,1329,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
108,28.250744241493337,37.07677475735119,444.2559509277344,direct,valid,4074,1369,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
109,28.360156998266834,37.05523303437059,419.6947937011719,direct,valid,4073,1409,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
110,28.469511954812354,37.03356483713355,574.6904907226562,direct,valid,4072,1449,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
111,28.578808856714765,37.01177027091561,619.1500244140625,direct,valid,4072,1489,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
112,28.688047451179216,36.98984944139595,411.0844421386719,direct,valid,4071,1529,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
113,28.797227487034913,36.96780245465354,600.7100219726562,direct,valid,4071,1569,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
114,28.906348714738805,36.945629417163346,537.6055297851562,direct,valid,4070,1609,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
115,29.0154108863792,36.92333043579257,600.7100219726562,direct,valid,4070,1649,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
116,29.124413755679292,36.90090561779694,619.1500244140625,direct,valid,4069,1690,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
117,29.233357078000576,36.87835507081677,600.7100219726562,direct,valid,4068,1730,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
118,29.342240610346263,36.855678902873265,493.3697509765625,direct,valid,4068,1770,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
119,29.451064111364516,36.83287722236468,600.7100219726562,direct,valid,4067,1810,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
120,29.559827341351614,36.80995013806254,441.1393737792969,direct,valid,4067,1850,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
121,29.668530062255115,36.7868977591078,598.8150634765625,direct,valid,4066,1890,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
122,29.777172037676863,36.76372019500706,598.255615234375,direct,valid,4065,1930,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
123,29.88575303287591,36.740417555628675,493.92755126953125,direct,valid,4065,1970,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
124,29.994272814771396,36.71698995119905,421.3836364746094,direct,valid,4064,2011,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
125,30.10273115194532,36.69343749229868,600.7100219726562,direct,valid,4064,2051,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
126,30.211127814645263,36.66976028985843,600.7100219726562,direct,valid,4063,2091,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
127,30.31946257478693,36.64595845515567,600.7100219726562,direct,valid,4062,2131,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
128,30.42773520595678,36.62203209981038,562.5369873046875,direct,valid,4062,2171,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
129,30.535945483414395,36.5979813357814,361.19775390625,direct,valid,4061,2211,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
130,32.47282185915848,36.14392325797008,576.5399780273438,direct,valid,4049,2936,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
131,32.5798069559602,36.11753042361997,576.5399780273438,direct,valid,4048,2977,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
132,32.68672555867664,36.09101548498944,576.5399780273438,direct,valid,4047,3017,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
133,32.79357747812989,36.06437856026349,268.14080810546875,direct,valid,4046,3058,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
134,27.28590685581374,37.353179699686244,161.9088897705078,nearest_valid,outside_model_range,4037,1008,376.0674278112937,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
135,27.395957680602272,37.33275060519027,541.405029296875,direct,valid,4038,1048,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
136,27.505952756316336,37.312193943676625,576.5399780273438,direct,valid,4037,1088,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
137,27.615891812868817,37.291509817212145,576.5399780273438,direct,valid,4037,1127,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
138,27.72577458176724,37.270698328302835,236.14361572265625,direct,valid,4036,1167,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
139,27.83560079611834,37.249759579890274,576.5399780273438,direct,valid,4036,1207,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
140,27.9453701906325,37.228693675347664,576.4894409179688,direct,valid,4035,1247,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
141,28.055082501628146,37.207500718476226,576.5399780273438,direct,valid,4035,1287,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
142,28.164737467036073,37.18618081350141,412.99609375,direct,valid,4034,1327,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
143,28.274334826403585,37.16473406506914,576.5399780273438,direct,valid,4034,1367,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
144,28.383874320898716,37.14316057824197,576.5399780273438,direct,valid,4033,1407,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
145,28.493355693314186,37.12146045849537,575.4285278320312,direct,valid,4033,1447,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
146,28.602778688071393,37.099633811713936,619.1500244140625,direct,valid,4032,1488,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
147,28.7121430512243,37.07768074418756,619.1500244140625,direct,valid,4031,1528,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
148,28.821448530463165,37.05560136260767,619.1500244140625,direct,valid,4031,1568,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
149,28.930694875118274,37.0333957740634,619.1500244140625,direct,valid,4030,1608,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
150,29.039881836163563,37.01106408603779,471.1614685058594,direct,valid,4030,1648,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
151,29.149009166220107,36.98860640640396,600.4848022460938,direct,valid,4029,1688,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
152,29.258076619559603,36.96602284342126,450.5689392089844,direct,valid,4029,1728,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
153,29.36708395210768,36.94331350573155,412.8243103027344,direct,valid,4028,1768,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
154,29.476030921447244,36.92047850235523,600.7100219726562,direct,valid,4027,1808,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
155,29.584917286821582,36.89751794268751,600.7100219726562,direct,valid,4027,1848,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
156,29.69374280913755,36.8744319364945,600.7100219726562,direct,valid,4026,1888,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
157,29.802507250968524,36.85122059390943,600.7100219726562,direct,valid,4026,1928,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
158,29.911210376557385,36.82788402542871,600.7100219726562,direct,valid,4025,1969,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
159,30.019851951819366,36.804422341908214,395.17291259765625,direct,valid,4024,2009,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
160,30.128431744344805,36.78083565455928,600.7100219726562,direct,valid,4024,2049,,TRVs30GeoM_9Arcsec.tif,B66C0EC63B18E8FC8DBFD4E41201F4AC
