location_id,receiver_latitude,receiver_longitude,repi_km,analysed_pga_g,analysed_loss_ratio,global_cmt_pga_g,global_cmt_loss_ratio,pga_difference_g,loss_ratio_difference
142,37.55038100694362,39.194398127454846,93.79038193217254,0.02870049567085883,0.0,0.028823470308080388,0.0,0.00012297463722155816,0.0
143,37.3782156204095,39.72719331820265,125.67255676386615,0.01885193610266841,0.0,0.018897461640581984,0.0,4.5525537913572445e-05,0.0
144,37.20308410656944,40.2577630845222,167.2340554356296,0.012410306391527116,0.0,0.012427347276849923,0.0,1.7040885322807536e-05,0.0
145,41.08928448177223,26.488968088567013,1117.186720521723,0.0010185478194395044,0.0,0.001018579382473643,0.0,3.1563034138572255e-08,0.0
146,40.98955554528828,27.07058243420781,1067.1728041841761,0.0009670665350319857,0.0,0.0009670994277736348,0.0,3.289274164912197e-08,0.0
147,40.556858879095685,29.380147541154155,866.8998596612262,0.0010678272187108337,0.0,0.0010678823005676823,0.0,5.508185684866343e-08,0.0
148,40.44031923175131,29.953111188266483,816.7756703195415,0.0013435579256309159,0.0,0.0013436359423448499,0.0,7.801671393398331e-08,0.0
149,40.32046641172607,30.5242267272893,766.6289104380157,0.001224302398538526,0.0,0.0012243831519926642,0.0,8.075345413823161e-08,0.0
150,40.19731744397758,31.09345805137606,716.4598511480647,0.001421587087414841,0.0,0.0014216944240473112,0.0,1.0733663247022157e-07,0.0
151,40.07088962204292,31.660770453715006,666.2691011116335,0.0020014962669371783,0.0,0.002001670590982438,0.0,1.7432404525973e-07,0.0
152,39.94120049187214,32.22613063486308,616.0577460546243,0.0016960834149545708,0.0,0.0016962566122548314,0.0,1.7319730026056114e-07,0.0
153,39.80826783566438,32.78950670817389,565.8275628875458,0.0020051108899818825,0.0,0.002005353543908755,0.0,2.426539268724111e-07,0.0
154,39.67210965573072,33.350868203365806,515.5813593734792,0.0024958506860697535,0.0,0.002496214201790467,0.0,3.635157207132825e-07,0.0
155,39.53274415840682,33.91018606828075,465.3235343387343,0.0028383415267891946,0.0,0.002838848996194336,0.0,5.074694051413441e-07,0.0
156,39.3901897380382,34.467432668886644,415.06104536796175,0.003607150193486146,0.0,0.00360795965960483,0.0,8.094661186840678e-07,0.0
157,39.24446496105929,35.02258178758028,364.80517652231,0.004020210110408935,0.0,0.004021378610852048,0.0,1.1685004431124732e-06,0.0
158,39.09558855018729,35.575608619849234,314.57499826529346,0.005299978107656773,0.0,0.005302046074681243,0.0,2.06796702447061e-06,0.0
159,38.94357936874966,36.126489769354585,264.4047586914112,0.006468001593271389,0.0,0.0064715731373342,0.0,3.571544062811252e-06,0.0
160,38.78845640516469,36.67520324149756,214.36159347962098,0.00805460566858848,0.0,0.008061368673601124,0.0,6.763005012642986e-06,0.0
161,38.63023875759182,37.22172843553528,164.59521705246303,0.013606094246884824,0.0,0.013625322899190832,0.0,1.9228652306007427e-05,0.0
162,38.46894561876885,37.76604613531235,115.5137934453411,0.020868722240296664,0.0,0.020928260516478923,0.0,5.953827618225896e-05,0.0
163,38.30459626105106,38.30813849867578,68.68992727595081,0.045886503796629736,0.0,0.046243849827704,0.0,0.00035734603107426266,0.0
164,38.13721002166683,38.84798904564202,35.04906206699717,0.1066097367399435,1e-08,0.10945217789961202,1e-08,0.0028424411596685156,0.0
165,37.96680628820294,39.385582645385306,53.725752690869435,0.06282867014816318,1e-08,0.06360753557185403,1e-08,0.0007788654236908499,0.0
166,37.7934044843319,39.92090550211677,98.51590226662836,0.026766562664549985,0.0,0.026870765604883984,0.0,0.00010420294033399932,0.0
167,37.61702405579266,40.45394513992413,147.304539527338,0.015236389873983621,0.0,0.015263265955982463,0.0,2.6876081998842075e-05,0.0
168,37.43768445663451,40.98469038664149,197.1801163247132,0.010026879341998102,0.0,0.01003680120890168,0.0,9.921866903577978e-06,0.0
169,37.25540513573389,41.51313135681831,247.51506246787648,0.007177530161314829,0.0,0.007182049600001123,0.0,4.519438686293592e-06,0.0
170,41.52911975891151,26.60877510208489,1118.2437066936507,0.0008501548052896781,0.0,0.0008501811531063992,0.0,2.634781672103837e-08,0.0
