location_id,receiver_latitude,receiver_longitude,repi_km,analysed_pga_g,analysed_loss_ratio,global_cmt_pga_g,global_cmt_loss_ratio,pga_difference_g,loss_ratio_difference
5568,37.26806665331365,44.643515318378064,503.49561859515177,0.002322442041168573,0.0,0.0023227969537020607,0.0,-3.549125334877286e-07,0.0
5569,37.22773522921535,44.74758559905162,513.5915775385722,0.0022627598617145123,0.0,0.0022630922011247193,0.0,-3.323394102069943e-07,0.0
5570,41.32085999195667,31.487182500521826,725.7282973445691,0.0013118475422996053,0.0,0.001311944095524772,0.0,-9.655322516662589e-08,0.0
5571,41.29530907953994,31.60261631627414,715.7713226275238,0.0013391455130758363,0.0,0.0013392468353367623,0.0,-1.0132226092602475e-07,0.0
5572,41.269624967163416,31.717967197661622,705.8156068294049,0.001367401881188413,0.0,0.001367508279139728,0.0,-1.0639795131506431e-07,0.0
5573,41.243807805846444,31.83323486215042,695.8612486334662,0.0014144725069303052,0.0,0.0014145857340293886,0.0,-1.132270990833982e-07,0.0
5574,41.217857747017376,31.948419029703384,685.9083528480937,0.0017007634143728922,0.0,0.00170090342940514,0.0,-1.400150322478349e-07,0.0
5575,41.19177494250786,32.063519422781326,675.95703085619,0.0015026341715655802,0.0,0.0015027616342317854,0.0,-1.2746266620520044e-07,0.0
5576,41.165559544547065,32.17853576634415,666.0074011044593,0.0015362166269564071,0.0,0.0015363508584330884,0.0,-1.3423147668129715e-07,0.0
5577,41.13921170575607,32.29346778785185,656.059589636783,0.0015703525174083335,0.0,0.0015704939218062536,0.0,-1.414043979200419e-07,0.0
5578,41.11273157914205,32.40831521726539,646.1137306763451,0.001579838631131811,0.0,0.0015799853069493432,0.0,-1.4667581753227514e-07,0.0
5579,41.08611931809266,32.523077787047434,636.1699672617698,0.0016167862037223468,0.0,0.0016169410359925234,0.0,-1.548322701766438e-07,0.0
5580,41.05937507637032,32.63775523216294,626.2284519431693,0.0016551908177647194,0.0,0.0016553543972289383,0.0,-1.635794642188687e-07,0.0
