location_id,receiver_latitude,receiver_longitude,repi_km,analysed_pga_g,analysed_loss_ratio,global_cmt_pga_g,global_cmt_loss_ratio,pga_difference_g,loss_ratio_difference
39,36.85122059390943,29.802507250968524,835.1477697899513,0.0010776036526085001,0.0,0.001077663549758211,0.0,-5.989714971081118e-08,0.0
40,36.804422341908214,30.019851951819366,817.792399790322,0.0013247978290951278,0.0,0.0013248745722909902,0.0,-7.674319586238598e-08,0.0
41,36.75712407494494,30.23694952340187,800.5628673121669,0.0011477430954304926,0.0,0.0011478125199504599,0.0,-6.942451996725003e-08,0.0
42,36.70932668690744,30.453798126588048,783.4677963946559,0.0011852797939030616,0.0,0.001185354650436477,0.0,-7.485653341545578e-08,0.0
43,36.25683986364875,32.39394190600924,637.4911005050847,0.0016117946231334558,0.0,0.001611948338688015,0.0,-1.53715554559097e-07,0.0
44,36.204101578044884,32.608205630981665,622.406137219007,0.0016993376880801952,0.0,0.0016995076896703745,0.0,-1.7000159017923483e-07,0.0
45,36.150874340066636,32.8222019486659,607.6137184623911,0.001761360773436353,0.0,0.0017615456573478031,0.0,-1.8488391145018816e-07,0.0
46,37.549961438045116,27.220656792268496,1043.7582224991581,0.001300548800594055,0.0,0.0013005946764131481,0.0,-4.5875819093196823e-08,0.0
47,37.50910933878911,27.44133539370733,1025.2363756616678,0.0010631965274930221,0.0,0.0010632356910126916,0.0,-3.9163519669448144e-08,0.0
48,37.467745653388846,27.661788489963506,1006.7702642272191,0.0008296810690912542,0.0,0.0008297128061054485,0.0,-3.173701419430328e-08,0.0
49,37.42587120970863,27.8820139063209,988.3632137728594,0.0008528269906840769,0.0,0.0008528608391301176,0.0,-3.384844604072384e-08,0.0
50,37.38348684264381,28.1020094940455,970.0187963804606,0.000988055972446493,0.0,0.0009880966722008908,0.0,-4.069975439785142e-08,0.0
51,37.34059339399904,28.32177313052782,951.7408521967529,0.0009022191937663929,0.0,0.0009022578104923867,0.0,-3.861672599378939e-08,0.0
52,37.29719171236591,28.541302719419615,933.5335131217262,0.0009285824628685037,0.0,0.0009286237729447862,0.0,-4.131007628257067e-08,0.0
53,37.25328265300026,28.76059619076499,915.4012288474465,0.0009279771730978675,0.0,0.0009280201093556313,0.0,-4.293625776381933e-08,0.0
54,37.20886707769907,28.979651501125915,897.3487954911429,0.0009559511670510216,0.0,0.0009559971945702659,0.0,-4.6027519244335596e-08,0.0
55,37.16394585467681,29.198466633702182,879.3813870894475,0.0011271318593463256,0.0,0.0011271883489001751,0.0,-5.648955384951297e-08,0.0
56,37.11851985844161,29.417039598445704,861.5045902447189,0.0011647939394090429,0.0,0.0011648547622801788,0.0,-6.082287113589116e-08,0.0
57,37.0725899696711,29.635368432169425,843.7244422388708,0.0010613120293559123,0.0,0.0010613698281731194,0.0,-5.779881720718166e-08,0.0
58,37.02615707508775,29.85345119865057,826.0474729545532,0.0010953516914541225,0.0,0.001095413923436137,0.0,-6.223198201443618e-08,0.0
59,36.97922206733419,30.071285988728555,808.48075096665,0.001268651408602258,0.0,0.0012687266259987715,0.0,-7.52173965135397e-08,0.0
60,36.931785844848164,30.288870920397333,791.0319341877195,0.0011684215669185644,0.0,0.001168493954862494,0.0,-7.238794392963425e-08,0.0
61,36.88384931173726,30.506204138892407,773.7093254670167,0.0012076364687109175,0.0,0.0012077146723422144,0.0,-7.820363129686439e-08,0.0
62,36.48245612885767,32.23559469029164,640.9350096301465,0.0015989029152137073,0.0,0.001599053768038351,0.0,-1.5085282464378028e-07,0.0
63,36.43005835830706,32.45058355687311,625.2633718832286,0.0016705378542089112,0.0,0.001670703456903544,0.0,-1.6560269463280347e-07,0.0
64,36.3771696024007,32.66530367625988,609.8529516614811,0.0018994046802287895,0.0,0.0018996025227373393,0.0,-1.978425085498621e-07,0.0
65,36.323790819315875,32.87975349757471,594.7245630565884,0.001787550790313457,0.0,0.0017877466485370168,0.0,-1.9585822355985306e-07,0.0
66,36.26992297139023,33.0939314978176,579.9008081312456,0.0018560745201733793,0.0,0.0018562884083528379,0.0,-2.1388817945857536e-07,0.0
67,36.21556702499643,33.30783618188619,565.4061985294956,0.0019274266608405406,0.0,0.001927660296060273,0.0,-2.3363521973237406e-07,0.0
68,36.16072395041664,33.52146608259121,551.2672709236823,0.0020015539119587512,0.0,0.00200180912706439,0.0,-2.5521510563881675e-07,0.0
69,37.72636735156866,27.265841880490992,1037.008494367879,0.0008391785441961446,0.0,0.0008392087972380768,0.0,-3.025304193217306e-08,0.0
70,37.685392768940616,27.48704535792401,1018.3523078745587,0.0011770610449590194,0.0,0.0011771049180102832,0.0,-4.3873051263796856e-08,0.0
71,37.643905273565125,27.708020787457276,999.7471638726144,0.0009383834837690976,0.0,0.0009384198748525457,0.0,-3.639108344809412e-08,0.0
72,37.601905703011674,27.928765973795194,981.1961687723867,0.0009471396141259326,0.0,0.0009471777485525729,0.0,-3.813442664033981e-08,0.0
73,37.559394901944735,28.1492787480275,962.7026641319995,0.0008869438345210269,0.0,0.0008869809380938712,0.0,-3.710357284435195e-08,0.0
74,37.516373722000075,28.369556967772358,944.2702477872008,0.000912883133039449,0.0,0.0009129228267022383,0.0,-3.969366278928129e-08,0.0
75,37.47284302166057,28.589598517313622,925.9027971476861,0.001041762890156136,0.0,0.001041809989468961,0.0,-4.709931282508885e-08,0.0
76,37.42880366613154,28.809401307732443,907.6044948994628,0.001021699450688419,0.0,0.0010217475308629447,0.0,-4.8080174525760855e-08,0.0
77,37.38425652721572,29.02896327703308,889.3798573790706,0.001139471256557494,0.0,0.0011395270814631509,0.0,-5.5824905656910034e-08,0.0
78,37.33920248318786,29.248282390263093,871.2337659139301,0.0010022735784228857,0.0,0.0010023247714349834,0.0,-5.119301209766808e-08,0.0
79,37.29364241866886,29.467356639627766,853.1715014537696,0.0013196535216527317,0.0,0.001319723729156233,0.0,-7.020750350137869e-08,0.0
80,37.247577224499736,29.686184044598946,835.1987828506126,0.001063932543921816,0.0,0.0010639916752152553,0.0,-5.91312934391814e-08,0.0
81,37.20100779761518,29.904762652018224,817.3218091789512,0.001112832411104824,0.0,0.0011128969928839532,0.0,-6.458177912913553e-08,0.0
82,37.15393504091692,30.123090536194542,799.5473065226206,0.001220876029324643,0.0,0.0012209500546018106,0.0,-7.402527716759283e-08,0.0
83,37.10635986314674,30.34116579899628,781.8825796895891,0.0015161451424132838,0.0,0.0015162411510038325,0.0,-9.600859054862201e-08,0.0
84,37.0582831787595,30.558986569937684,764.3355693487213,0.0013161722280052893,0.0,0.0013162595469969778,0.0,-8.73189916884929e-08,0.0
85,37.00970590779576,30.776551006259982,746.9149151112949,0.001645624414479194,0.0,0.0016457385697074315,0.0,-1.141552282374423e-07,0.0
86,36.96062897575434,30.99385729300692,729.6300251015097,0.0018729574051699984,0.0,0.0018730932536968426,0.0,-1.3584852684412306e-07,0.0
87,36.911053313464876,31.21090364309496,712.4911525698824,0.0017180874785455052,0.0,0.0017182184845164312,0.0,-1.310059709260132e-07,0.0
88,36.860979856960014,31.427688297378037,695.5094800954098,0.0016263789063293214,0.0,0.0016265091535682245,0.0,-1.3024723890305706e-07,0.0
89,36.810409547347874,31.644209524707083,678.6972118884588,0.0016801071882677928,0.0,0.0016802484838270991,0.0,-1.4129555930635605e-07,0.0
90,36.75934333068417,31.86046562198417,662.0676746360721,0.0015498621213577391,0.0,0.0015499991606449204,0.0,-1.3703928718124432e-07,0.0
91,36.70778215784453,32.076454914211475,645.6354272105859,0.00160902154105719,0.0,0.0016091711404712583,0.0,-1.495994140683632e-07,0.0
92,36.655726984396765,32.29217575453506,629.4163793734846,0.001671206662331347,0.0,0.0016713701488328084,0.0,-1.634865014613681e-07,0.0
93,36.60317877047308,32.50762652428348,613.4279193264734,0.0017069320923966127,0.0,0.0017071078942215644,0.0,-1.75801824951749e-07,0.0
94,36.5501384806426,32.7228056330013,597.68904956286,0.001952933251009879,0.0,0.0019531450272456748,0.0,-2.11776235795871e-07,0.0
95,36.49660708378374,32.93771151847763,582.2205299205582,0.0020775602407900043,0.0,0.0020777976115467257,0.0,-2.3737075672148472e-07,0.0
96,36.44258555295679,33.15234264676957,567.0450259935747,0.002191891073432709,0.0,0.0021921550429296966,0.0,-2.6396949698737765e-07,0.0
97,36.3880748652767,33.3666975122209,552.1872600771097,0.0022620556266084025,0.0,0.0022623429026564336,0.0,-2.872760480310786e-07,0.0
98,36.333076001786004,33.58077463747566,537.6741605556655,0.002368929290369069,0.0,0.0023692465576332935,0.0,-3.1726726422431906e-07,0.0
99,36.27758994732781,33.79457257348715,523.5350040496232,0.0021615689516746163,0.0,0.0021618745151855165,0.0,-3.0556351090019196e-07,0.0
100,37.902698960976565,27.311358958073384,1030.590855093197,0.0008012481400774397,0.0,0.0008012773894019815,0.0,-2.9249324541721043e-08,0.0
101,37.86160098201426,27.533090738537283,1011.8047549564492,0.0011116268114534091,0.0,0.001111668837508711,0.0,-4.20260553018071e-08,0.0
102,37.819988755567046,27.754591895620326,993.0650546484361,0.0011616561307828388,0.0,0.0011617017064587903,0.0,-4.557567595151954e-08,0.0
103,37.77786312903646,27.97586021327398,974.3746354097339,0.0008711479625326196,0.0,0.0008711835377192392,0.0,-3.55751866195882e-08,0.0
104,37.73522495698334,28.196893502245825,955.7366010665075,0.0008966005432714351,0.0,0.0008966385993935598,0.0,-3.805612212469042e-08,0.0
105,37.69207510100223,28.417689600223373,937.1542985502697,0.0010374216025758232,0.0,0.0010374673842514558,0.0,-4.578167563259149e-08,0.0
106,37.64841442959521,28.63824637197186,918.6313405970569,0.0009511324947202921,0.0,0.0009511761914711245,0.0,-4.369675083240338e-08,0.0
107,37.60424381804533,28.858561709466297,900.1716308798364,0.0009852846327477666,0.0,0.0009853317729667359,0.0,-4.7140218969229236e-08,0.0
108,37.55956414828963,29.078633532017594,881.7793918583885,0.0009937476432121653,0.0,0.0009937971936147866,0.0,-4.9550402621278966e-08,0.0
109,37.514376308791824,29.298459786392918,863.4591956645164,0.001173702629427596,0.0,0.0011737636374780883,0.0,-6.100805049233209e-08,0.0
110,37.46868119441452,29.518038446930202,845.2159983774835,0.0010585789679040992,0.0,0.0010586364146594242,0.0,-5.7446755324930265e-08,0.0
111,37.42247970629121,29.73736751564691,827.0551780850604,0.001079590052845299,0.0,0.0010796512413352149,0.0,-6.118848991593442e-08,0.0
112,37.375772751697994,29.95644502234311,808.9825771693804,0.0014263828474330887,0.0,0.0014264672398135588,0.0,-8.439238047015102e-08,0.0
113,37.32856124392496,30.175269024698746,791.0045493037139,0.0012613525802165372,0.0,0.0012614307155148945,0.0,-7.813529835729721e-08,0.0
114,37.28084610214737,30.393837608365295,773.1280116955238,0.0014969359657987327,0.0,0.0014970329462927665,0.0,-9.698049403383119e-08,0.0
115,37.23262825129668,30.61214888705181,755.3605031618448,0.0012516306974372034,0.0,0.001251715733779994,0.0,-8.503634279068487e-08,0.0
116,37.18390862193136,30.83020100260529,737.7102486733144,0.00147936808572897,0.0,0.0014794734085763115,0.0,-1.0532284734155253e-07,0.0
117,37.13468815010759,31.04799212508556,720.1862310505459,0.0013438466967229017,0.0,0.0013439471298344315,0.0,-1.0043311152977026e-07,0.0
118,37.084967777249794,31.265520452834593,702.7982705372257,0.0015452911730150381,0.0,0.0015454124000759543,0.0,-1.2122706091613825e-07,0.0
119,37.03474845002119,31.482784212540363,685.5571130028752,0.0014462807651079053,0.0,0.001446400042843859,0.0,-1.1927773595362366e-07,0.0
120,36.984031120194174,31.699781659295276,668.4745275371982,0.0015438553034710335,0.0,0.0015439892050360358,0.0,-1.3390156500237525e-07,0.0
121,36.93281674452075,31.9165110766492,651.5634141767994,0.0015601833149286176,0.0,0.0015603257544436362,0.0,-1.4243951501863132e-07,0.0
122,36.88110628460294,32.13297077665716,634.837922439799,0.0016878263776146257,0.0,0.0016879886716416447,0.0,-1.6229402701904358e-07,0.0
123,36.82890070676327,32.349159099921756,618.313581215496,0.001686868961013,0.0,0.0016870399636029923,0.0,-1.710025899922217e-07,0.0
124,36.77620098191515,32.56507441563034,602.007440339954,0.0017554173359809284,0.0,0.0017556050511874466,0.0,-1.8771520651815823e-07,0.0
125,36.723008085433555,32.78071512158697,585.9382238519287,0.0019831423458474785,0.0,0.001983366119529891,0.0,-2.2377368241255705e-07,0.0
126,36.669322997025645,32.996079644239344,570.1264944261969,0.002151808212489557,0.0,0.002152064586812776,0.0,-2.563743232188165e-07,0.0
127,36.61514670060163,33.21116643870045,554.5948277725046,0.002227487584610116,0.0,0.0022277680434838907,0.0,-2.804588737745535e-07,0.0
128,36.5604801841457,33.42597398876547,539.3679948073927,0.0024096298576764138,0.0,0.0024099504850433546,0.0,-3.206273669407837e-07,0.0
129,36.505324439587206,33.64050080692341,524.4731480836468,0.0024197093937644745,0.0,0.0024200500045496714,0.0,-3.406107851968744e-07,0.0
130,36.449680462671985,33.85474543436418,509.9400072227994,0.002505594374629876,0.0,0.0025059674574125883,0.0,-3.730827827122356e-07,0.0
131,36.39354925283403,34.06870644098047,495.8010358676622,0.003961125720995349,0.0,0.003961730833544479,0.0,-6.051125491304821e-07,0.0
132,38.23867275156919,26.465870423617304,1100.5279561446218,0.0008699323089460675,0.0,0.0008699601442560433,0.0,-2.783530997580233e-08,0.0
133,38.19952124103068,26.689043979858653,1081.4723059142448,0.001199110547958155,0.0,0.001199150034588759,0.0,-3.948663060394063e-08,0.0
134,38.15985078541257,26.911993520894757,1062.449636167017,0.0007526097647894517,0.0,0.000752635616627535,0.0,-2.585183808332097e-08,0.0
135,38.11966221191549,27.134716702455528,1043.4619245055953,0.000773123365445628,0.0,0.0007731508969522837,0.0,-2.7531506655736372e-08,0.0
136,38.07895635546921,27.357211206847527,1024.511295885301,0.0008512001186459018,0.0,0.0008512315582813001,0.0,-3.1439635398344476e-08,0.0
137,38.03773405860727,27.579474743122603,1005.600035772465,0.0008311212044426617,0.0,0.0008311530705603477,0.0,-3.186611768598094e-08,0.0
138,37.99599617134094,27.801505047240376,986.7306046805292,0.0008549319228065465,0.0,0.0008549659671412801,0.0,-3.404433473357723e-08,0.0
139,37.953743551032694,28.023299882224773,967.9056542466609,0.0008798439363608192,0.0,0.0008798803484007439,0.0,-3.641203992466556e-08,0.0
140,37.910977062269,28.244857038314468,949.1280450325754,0.001006715716691335,0.0,0.0010067590319283296,0.0,-4.331523699462915e-08,0.0
141,37.867697576732795,28.46617433310727,930.4008662568671,0.0010600974780539554,0.0,0.0010601449394158876,0.0,-4.746136193214609e-08,0.0
142,37.82390597307529,28.68724961169849,911.7274576929118,0.0009782383903570399,0.0,0.0009782840139298664,0.0,-4.5623572826570744e-08,0.0
143,37.77960313678756,28.908080746813397,893.1114339966005,0.0009919385974514658,0.0,0.0009919868094961446,0.0,-4.821204467879599e-08,0.0
144,37.7347899600714,29.128665638933644,874.5567117622501,0.0011600507766819036,0.0,0.0011601095534678676,0.0,-5.877678596393973e-08,0.0
145,37.68946734171024,29.3490022164177,856.0675396433303,0.0010397553194284972,0.0,0.00103981032365517,0.0,-5.500422667272138e-08,0.0
146,37.64363618693926,29.569088435615473,837.6485319175815,0.001059296540844265,0.0,0.0010593550707486744,0.0,-5.852990440946039e-08,0.0
147,37.59729740731551,29.788922280977005,819.3047059240336,0.001219099210388287,0.0,0.0012191695996018781,0.0,-7.038921359106207e-08,0.0
148,37.550451920587655,30.008501765155213,801.0415238526116,0.001202984987596894,0.0,0.0012030576588227659,0.0,-7.267122587180895e-08,0.0
149,37.50310065056537,30.227824929102965,782.8649394255705,0.0011989434267211413,0.0,0.0011990192612211952,0.0,-7.583450005389965e-08,0.0
150,37.455244526988686,30.44688984216426,764.7814500739121,0.0012287142323994873,0.0,0.0012287956687014828,0.0,-8.143630199548314e-08,0.0
151,37.406884485396986,30.665694602159682,746.7981552807022,0.0012730847865429786,0.0,0.0012731732742878364,0.0,-8.848774485782467e-08,0.0
152,37.35802146699796,30.884237335466146,728.922821835942,0.0013199059899492915,0.0,0.0013200022845586057,0.0,-9.629460931415146e-08,0.0
153,37.30865641853633,31.10251619709097,711.1639568226402,0.0013693411176434835,0.0,0.0013694460678673793,0.0,-1.0495022389578161e-07,0.0
154,37.25879029216251,31.32052937074031,693.530889228212,0.0014215633111598082,0.0,0.0014216778714698458,0.0,-1.1456031003757687e-07,0.0
155,37.208424045301314,31.53827506888201,676.033861145003,0.0014767554296062366,0.0,0.0014768806741687966,0.0,-1.2524456255999863e-07,0.0
156,37.157558640520314,31.755751532802954,658.6841295821669,0.0016319618382268544,0.0,0.001632107600374786,0.0,-1.4576214793157738e-07,0.0
157,37.10619504539854,31.972957032660844,641.4940799489393,0.0015968263702272711,0.0,0.001596976764815975,0.0,-1.5039458870391882e-07,0.0
158,37.05433423239497,32.18988986753062,624.4773522732607,0.0016497462137684406,0.0,0.0016499101734219626,0.0,-1.6395965352208539e-07,0.0
159,37.00197717871704,32.406548365445424,607.6489811709805,0.0017311829246270838,0.0,0.001731364629227043,0.0,-1.8170459995924676e-07,0.0
160,36.949124866189415,32.62293088343228,591.025550453944,0.0018635325199883685,0.0,0.001863739242986237,0.0,-2.067229978683794e-07,0.0
161,36.895778281122645,32.839035807542466,574.6253630253983,0.0018819174685015805,0.0,0.0018821383317187074,0.0,-2.2086321712689629e-07,0.0
162,36.84193841418205,33.05486155287663,558.4686263122697,0.001963215336754173,0.0,0.0019634592544185586,0.0,-2.4391766438548387e-07,0.0
163,36.78760626025678,33.2704065636048,542.5776528660434,0.002356193098496829,0.0,0.002356502966391477,0.0,-3.0986789464806236e-07,0.0
164,36.73278281832892,33.48566931298123,526.9770748511254,0.0023203345619778903,0.0,0.0023206581758124295,0.0,-3.236138345391777e-07,0.0
165,36.67746909134289,33.70064830335417,511.69406983797575,0.0025157747086265135,0.0,0.0025161467174720214,0.0,-3.7200884550787905e-07,0.0
166,36.62166608607511,33.91534206617074,496.7585935176503,0.0026519234232788417,0.0,0.0026523394266875122,0.0,-4.160034086705261e-07,0.0
167,36.56537481300372,34.12974916197677,482.2036125322973,0.0024497885363827113,0.0,0.0024501966819600713,0.0,-4.081455773599814e-07,0.0
168,36.03694969888044,36.04628988814197,375.4672131132068,0.003966168705114582,0.0,0.003967256709866029,0.0,-1.088004751447283e-06,0.0
169,35.97583204602361,36.257757535949914,367.2792991021316,0.0041505314360821026,0.0,0.004151720988693698,0.0,-1.1895526115957705e-06,0.0
170,38.41534329637798,26.509894140655756,1095.2320219409742,0.0007524290002243786,0.0,0.0007524533206075284,0.0,-2.4320383149858613e-08,0.0
171,38.3760720418057,26.733613282390447,1076.0721362992313,0.0008482910937811885,0.0,0.0008483194908918688,0.0,-2.8397110680283832e-08,0.0
172,38.33628045132845,26.957105854967303,1056.941555015651,0.0007584660347714795,0.0,0.000758492359952482,0.0,-2.632518100254347e-08,0.0
173,38.295969361958136,27.180369491315965,1037.8420732328336,0.0009505395401094789,0.0,0.0009505737367822627,0.0,-3.419667278384622e-08,0.0
174,38.25513961850895,27.403401851365395,1018.7756221841761,0.0009781873194433615,0.0,0.0009782238391337502,0.0,-3.6519690388729306e-08,0.0
175,38.21379207346999,27.626200622213666,999.7442815823548,0.001038157641323146,0.0,0.0010381978796839553,0.0,-4.0238360809368226e-08,0.0
176,38.17192758687727,27.84876351829153,980.7502933378984,0.0009177286677204275,0.0,0.0009177656549874107,0.0,-3.698726698325109e-08,0.0
177,38.129547026185065,28.071088281519785,961.7960767703623,0.0011761788565101722,0.0,0.0011762280731719803,0.0,-4.921666180808179e-08,0.0
178,38.08665126613683,28.293172681460486,942.884245496455,0.0009148847471525874,0.0,0.0009149246448487932,0.0,-3.989769620574551e-08,0.0
179,38.043241188635555,28.515014515462006,924.0176262044331,0.0009428773927638756,0.0,0.0009429202068894699,0.0,-4.281412559431572e-08,0.0
180,37.999317682613594,28.73661160879791,905.1992795525746,0.0009722530969549595,0.0,0.0009722990990008514,0.0,-4.6002045891850064e-08,0.0
181,37.95488164390224,28.95796181479973,886.4325234620728,0.0013148374864029781,0.0,0.0013149022510339544,0.0,-6.47646309762974e-08,0.0
182,37.90993397510068,29.179063014983665,867.7209591118062,0.001133307739411872,0.0,0.0011333660777021414,0.0,-5.8338290269323995e-08,0.0
183,37.86447558544469,29.399913119171195,849.0684999847202,0.001095600503086645,0.0,0.0010956594159171958,0.0,-5.8912830550776965e-08,0.0
184,37.81850739067495,29.620510065603604,830.4794043636541,0.0013275680150373643,0.0,0.0013276425750720431,0.0,-7.456003467886871e-08,0.0
185,37.77203031290516,29.84085182105059,811.9583117289895,0.0014131726616519412,0.0,0.0014132556649370793,0.0,-8.300328513811787e-08,0.0
186,37.725045280489645,30.06093638091282,793.5102835722348,0.0011484703734164813,0.0,0.0011485410833452254,0.0,-7.070992874406469e-08,0.0
187,37.677553227890996,30.280761769318534,775.1408492091247,0.001390787188667609,0.0,0.0013908768742667418,0.0,-8.968559913279626e-08,0.0
188,37.62955509554718,30.500326039214297,756.8560572536168,0.00132335949795434,0.0,0.0013234490392847252,0.0,-8.954133038524027e-08,0.0
189,37.581051829738854,30.71962727244983,738.6625335006182,0.0014592597461154653,0.0,0.0014593633766341169,0.0,-1.0363051865160816e-07,0.0
190,37.53204438245612,30.938663579857067,720.5675460603408,0.0013463527341558772,0.0,0.001346453247555993,0.0,-1.0051340011566282e-07,0.0
191,37.48253371126544,31.15743310132335,702.5790786903234,0.0013943586021448085,0.0,0.0013944680959893656,0.0,-1.0949384455713473e-07,0.0
192,37.43252077917636,31.375934005858948,684.7059133809171,0.0014489617279720552,0.0,0.0014490815239438049,0.0,-1.19795971749697e-07,0.0
193,37.382006554508166,31.594164491658834,666.9577233636846,0.0014878425934996616,0.0,0.0014879722378698472,0.0,-1.296443701856529e-07,0.0
194,37.3309920107565,31.812122786158863,649.3451778250547,0.0016386134404101894,0.0,0.0016387640434225924,0.0,-1.5060301240300833e-07,0.0
195,37.27947812645998,32.029807146086306,631.8800597123037,0.002487335695580987,0.0,0.0024875750687264136,0.0,-2.393731454264185e-07,0.0
196,37.2274658850669,32.247215857504855,614.5753981041364,0.0017021842536422637,0.0,0.0017023589128767247,0.0,-1.7465923446099464e-07,0.0
197,37.17495627480183,32.464347235854135,597.4456166670186,0.0017754308818559816,0.0,0.001775623645470689,0.0,-1.9276361470747794e-07,0.0
